web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753316397-50","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/ever-clean-crystals/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2021/12/Ever-Clean-Crystals-v2.pdf"
"1753316402-51","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-lightweight-simply-unscented-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/SDS-US-Fresh-Step%C2%AE-Advanced-Lightweight-Simply-Unscented-English-2022.pdf"
"1753316413-52","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-lightweight-extreme-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/SDS-US-Fresh-Step%C2%AE-Advanced-Lightweight-Extreme-English-2022.pdf"
"1753316423-53","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-advanced-multi-cat-scented-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/01/SDS-US-Scoop-Away%C2%AE-Advanced-Multi-Cat-Scented-English-2022.pdf"
"1753316433-54","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-advanced-low-scent-english/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/07/USA004064-Scoop-Away-Advanced-Low-Scent_1.pdf"
"1753316438-55","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/premium-ever-clean-low-track-low-dust-scoopable-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA004065-Premium-Ever-Clean-Low-Track-Low-Dust-Scoopable-Cat-Litter-Scented_2.pdf"
"1753316443-56","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/premium-ever-clean-extreme-clump-cat-litter-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA004066-Premium-Ever-Clean-Extreme-Clump-Cat-Litter-Scented_2.pdf"
"1753316448-57","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/scoop-away-complete-performance-plus/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/03/USA004071-Scoop-Away-Complete-Performance-Plus-31ar23.pdf"
"1753316453-58","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-febreze-with-gain-moonlight-breeze/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/02/USA004053-Fresh-Step-Febreze-with-Gain-Moonlight-Breeze_0.pdf"
"1753316458-59","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-triple-action-scented/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/03/USA004069-Fresh-Step-Triple-Action-Scented_0.pdf"
"1753316463-60","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-health-monitor-crystals/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/04/USA004070-Fresh-Step-Crystals-Health-Monitor_1-1.pdf"
"1753316468-61","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-extreme-mountain-spring/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/06/USA004077-Fresh-Step-Extreme-Mountain-Spring_1.pdf"
"1753316473-62","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-outstretch-max-performance-clay-clumping-cat-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2023/08/USA002052-Fresh-Step-Outstretch-Max-Performance-Clay-Clumping-Cat-Litter_1.pdf"
"1753316479-63","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-advanced-heavy-duty-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/07/USA004100-Fresh-Step-Advanced-Heavy-Duty-Litter_1.pdf"
"1753316484-64","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-heavy-duty-litter/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/07/USA004101-Fresh-Step-Heavy-Duty-Litter_1.pdf"
"1753316489-65","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/fresh-step-febreze-with-gain-moonlight-breeze-2/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/07/USA004053-Fresh-Step-Febreze-with-Gain-Moonlight-Breeze_1.pdf"
