web-scraper-order,web-scraper-start-url,sds,sds-href,pdf,pdf-href
"1753317327-21","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes3-on-the-go-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes3-onthego-freshscentjw.pdf"
"1753317332-22","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes3-on-the-go-citrus-blend/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes3-onthego-citrusblendjw.pdf"
"1753317338-23","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes2-designer-series-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/cloroxdisinfectingwipes2-designerseries-freshscentjw.pdf"
"1753317343-24","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes1-to-go-pack-fresh-scent/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/09/USA001095-Clorox-Disinfecting-Wipes-To-Go-Pack-Fresh-Scent_1.pdf"
"1753317348-25","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/green-works-compostable-cleaning-wipes-99-naturally-derived-original/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2018/08/Green-Works-Cleaning-Wipes-99-Naturally-Derived-Original.pdf"
"1753317353-26","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-wipes1-pacific-breeze-coconut/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2022/10/USA001174-Clorox-Scentiva-Disinfecting-Wipes-Pacific-Breeze-Coconut_1.pdf"
"1753317359-27","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-scentiva-disinfecting-wipes1-fresh-brazilian-blossoms/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Scentiva%E2%84%A2-Disinfecting-Wipes1-Fresh-Brazilian-Blossoms.pdf"
"1753317364-28","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-disinfecting-wipes-with-ultra-strength-blue-fibers-crisp-lemon/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Disinfecting-Wipes-with-Ultra-Strength-Blue-Fibers-Crisp-Lemon.pdf"
"1753317369-29","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-ultra-clean-disinfecting-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2020/10/Clorox-Ultra-Clean-Disinfecting-Wipes-All-Scents.pdf"
"1753317374-30","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-fraganzia-morning-sky-multi-purpose-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Fraganzia%C2%AE-Morning-Sky-Multi-Purpose-Cleaning-Wipes.pdf"
"1753317379-31","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-anywhere-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Anywhere-Wipes.pdf"
"1753317384-32","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-solutions-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Pet-Solutions-Cleaning-Wipes.pdf"
"1753317389-33","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-pet-mess-cleaning-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox%C2%AE-Pet-Mess-Cleaning-Wipes.pdf"
"1753317394-34","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-free-clear-hard-surface-daily-wipes/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/11/Clorox-Free-Clear-Hard-Surface-Daily-Wipes.pdf"
"1753317399-35","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-compostable-cleaning-wipes-lemon/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2019/12/Clorox%C2%AE-Compostable-Cleaning-Wipes-Lemon.pdf"
"1753317404-36","https://www.thecloroxcompany.com/responsibility/healthy-lives/product-stewardship/sds/","View Details","https://www.thecloroxcompany.com/sds/clorox-compostable-cleaning-wipes-free-clear/","Download Safety Data Sheet - PDF","https://www.thecloroxcompany.com/wp-content/uploads/2024/05/USA004035-Clorox%C2%AE-Free-Clear-Compostable-Cleaning-Wipes-Fragrance-Free_1.pdf"
